,weight,CONS_Total,vatax,table_row
6554,1324.2290027865074,621119.5318987847,29008.995693455377,33
1748,2307.802957351234,621125.2702338846,37952.31298019063,33
11306,4800.865898653466,621127.4685567697,42075.60201059279,33
8556,3272.1324122540395,621285.4138140641,29028.212457709757,33
225,598.8518860416053,621355.3907164547,34677.83382766922,33
11239,4800.865898653466,621438.2117525563,40051.34083161262,33
4489,7771.828984570042,621468.0990636908,35357.30443084381,33
6422,1248.2979530571736,621470.2970286012,39982.42450098742,33
8456,814.1182794629115,621506.298548314,27570.56422698336,33
13771,2305.327641308141,621649.1966953408,41557.57978405054,33
4542,10143.090238659672,621750.2959217229,25705.048185537584,33
9511,5442.816405570072,621829.581957256,25723.19609091124,33
3204,3422.676164229016,621850.7454239498,40593.35013653323,33
9283,5442.816405570072,621901.9644499067,35012.352238063264,33
3727,7785.998859758548,621933.4519081342,53354.78165879467,33
10680,1640.3389712028288,621979.358588933,33120.736240344995,33
2999,6939.214439708846,622018.7716079284,22855.775099738523,33
6874,4547.623343457116,622109.0349495511,37607.57564438241,33
1941,3422.676164229016,622110.9501037623,28893.9509166791,33
11543,4800.8665280564455,622153.4202270466,43723.69748947495,33
11447,4800.865898653466,622262.7385534844,42068.697282814246,33
8617,814.1182794629115,622264.9508373844,30432.30584149607,33
10399,1526.2924098784906,622322.3449276255,31038.393197833557,33
12260,1090.7787166663138,622495.3290617681,34922.28364535349,33
5872,1324.229128667104,622534.8745314179,41570.69187975374,33
4330,7785.998859758548,622734.7747863439,25805.64930796617,33
8351,3272.132160492847,622809.0151679012,34367.316120172145,33
5092,7785.998859758548,622942.7205235767,32131.2315714473,33
4169,7785.998859758548,622987.7949131026,40686.40860587564,33
13604,2305.327641308141,623009.1480129535,28916.61196976791,33
11969,4800.865898653466,623104.8848711697,29973.82722180365,33
3871,7771.830243376004,623156.6122212589,51141.8922445082,33
1808,6939.214439708846,623210.6413547746,40219.100503688496,33
4487,7771.828984570042,623266.5928009677,44663.559742669226,33
1287,2307.802957351234,623283.1667867715,29228.12812911195,33
7829,3272.1324122540395,623408.6141627161,34944.32334304285,33
3402,6939.214439708846,623469.7860655375,37019.90128750064,33
12400,1079.7404360090336,623474.0212646995,40070.23996487922,33
3674,7771.830243376004,623539.6559334807,37537.17958883468,33
8586,814.1182794629115,623563.1784537183,60814.67932564716,33
12534,1079.7404360090336,623613.257330125,47589.00151256338,33
5168,7785.998859758548,623735.3499851989,41358.11688476415,33
4323,7785.998859758548,623751.8633600059,40485.855619806396,33
366,2307.802957351234,623804.8114039623,38356.075268098,33
4500,7771.828984570042,623887.2208275216,46551.91416384687,34
10030,1640.3389712028288,623931.6990185466,32035.674164323602,34
6268,1324.229128667104,624005.4920438244,22985.410103620212,34
4961,7785.998859758548,624013.0345716195,41388.46881131527,34
3798,7771.828984570042,624080.8689951845,42926.35656119636,34
9038,1640.3388453222326,624116.4803224294,35268.959397018756,34
9267,5442.816405570072,624132.7717528971,25618.467662907635,34
13200,2305.327641308141,624192.7414714001,27478.424821991255,34
7144,4547.623343457116,624199.829371274,47758.64354082708,34
11782,4800.865898653466,624235.4156963606,45995.09003835146,34
259,2307.802957351234,624263.817356246,41567.54410046281,34
11420,4800.8665280564455,624337.0965756234,32502.673966664355,34
6086,1324.229128667104,624640.9294270077,40366.457154228825,34
2973,2950.229418801961,624647.3801318421,14123.75093624243,34
9940,5442.816405570072,624649.8949043986,42661.11542735896,34
4736,7785.998859758548,624721.8209792546,27467.93222435481,34
8327,3272.1324122540395,624739.6588606036,24544.261266011203,34
10602,5442.816405570072,624742.81619782,42639.80832330012,34
4486,7771.828984570042,624770.2728604627,33006.87449849312,34
1945,3422.676164229016,624788.7819444514,41708.69785447506,34
1504,598.8519238057842,624845.1593864274,44286.10399825745,34
11455,1079.7404360090336,624921.0196036882,44276.57283128192,34
1024,2307.802957351234,624931.486785118,24473.34357020344,34
2975,2950.229418801961,624957.1714727923,42203.90749270629,34
3699,7771.830243376004,625000.0321360053,52772.47736018621,34
475,602.4972370499821,625001.30975837,24615.276724720763,34
10137,5442.816405570072,625073.0049395179,34409.88876742238,34
1806,6939.214439708846,625099.7707576382,46962.71040238137,34
4892,7785.998859758548,625182.6597622125,36846.99698530482,34
3823,7771.830243376004,625268.5021051287,49245.24237018305,34
277,2307.802957351234,625432.2683896881,35998.51766487974,34
2657,2950.22878939898,625472.7381501193,14613.923286367526,34
5479,4547.623343457116,625492.9368748859,41343.867940037664,34
5737,4547.623343457116,625527.9515049654,38111.07800197855,34
11877,4800.865898653466,625848.6091224535,17545.591124786806,34
388,602.4972370499821,625937.8074785677,30278.953400130013,34
5642,1324.2290027865074,626092.8069617177,30871.21970968829,34
9459,1640.3388453222326,626134.6685279419,29258.895533383045,34
11906,1079.7404360090336,626183.1848446036,37554.695722486504,34
6749,1324.2290027865074,626256.2798238092,31545.31070635383,34
8589,814.1182794629115,626646.0415311771,48694.13849144068,34
9584,5442.816405570072,626705.6453994949,28751.037555725703,34
10994,4800.865898653466,626848.5632351326,37991.79967038771,34
12991,2305.327641308141,626887.1815502027,41781.56341614031,34
119,2307.802957351234,626925.2503740452,35465.52576158624,34
9205,1640.3389712028288,627082.5605841491,42120.315593797386,34
2019,6939.214439708846,627107.5436413306,22418.575143011753,34
451,602.4972370499821,627165.0773417203,44513.542516168556,34
5633,4547.623343457116,627167.6118028874,28070.161364730175,34
11562,4800.8665280564455,627197.1984152395,22500.552540040808,34
13163,517.700819750281,627198.1649470404,39566.19280732828,34
12925,2305.327641308141,627342.4650586258,26688.452074844507,34
8724,3272.132160492847,627526.7749266742,28661.02373221676,34
295,598.8518860416053,627739.4871910405,35604.37186722745,34
13011,517.700819750281,627871.9557155981,33150.7328408842,34
9828,1640.3388453222326,627881.2666670014,33445.72697401724,34
11466,1079.7404360090336,627929.5610393237,30321.913197062735,34
1786,2307.802957351234,627931.934411857,33399.003609643936,34
1638,2307.802957351234,627999.9209288042,43991.28073776851,34
924,598.8518860416053,628024.4243457157,27536.445010054373,34
7149,4547.623343457116,628067.6318969667,35657.07945955029,34
1974,3422.676164229016,628309.5455078188,49475.2782064665,34
578,602.4972370499821,628342.7354855037,39441.12627709254,34
6868,1324.229128667104,628553.5181725596,45290.41256938353,34
5541,1324.229128667104,628688.6285790938,32120.168558959645,34
9125,5442.816405570072,628698.4406667473,33270.53331237989,34
1693,598.8518860416053,628711.5534646874,37663.0846767332,34
4552,10143.090238659672,628751.9936880163,44929.0452300649,34
6470,4547.623343457116,628759.1961398073,39673.70081970285,34
12794,2305.327641308141,628775.1188529271,30881.922939494187,34
8733,3272.132160492847,628792.7705907752,42013.725249671596,34
13508,2305.327641308141,628846.1088271994,25394.618307143253,34
8574,814.1182794629115,628888.8975480036,31321.392492045234,34
13377,2305.327641308141,628929.695929247,52926.325557296615,34
5431,1324.2290027865074,628976.8052828213,53291.82433634404,34
2411,2950.22878939898,629014.7310391221,44285.059821735136,34
11933,1079.7404360090336,629020.5391792963,32303.86999148393,34
4593,7771.830243376004,629029.3775756542,29145.828030089255,34
12160,1090.7787166663138,629220.5074494235,39650.52950848354,34
14301,541.1050437126495,629233.2692652985,22860.325853891787,34
6903,4547.623721098905,629278.9110284344,43254.26720533809,34
1716,598.8519238057842,629325.7305448232,42894.34232523872,34
12933,2305.327641308141,629483.8086107465,35543.315373207784,34
1473,2307.802957351234,629546.82648417,57064.57008865026,34
10857,4800.8665280564455,629591.2976862573,35162.66604663695,34
7593,3272.1324122540395,630030.056587184,36168.77134668482,34
11778,4800.865898653466,630073.4438417552,36079.875629576294,34
13927,517.7008952786388,630259.9336469303,19240.78962173369,34
3815,7771.828984570042,630362.33590137,26547.097832144034,34
9669,1640.3389712028288,630399.8122770161,32368.05640185495,34
766,2307.8033349930224,630413.4887019998,34667.88032209413,34
7885,3272.132160492847,630423.8128158879,37187.88174990352,34
6041,4547.623343457116,630441.0581266859,36504.97195198227,34
13900,2305.327641308141,630502.0212250955,37610.66450049825,34
7825,3272.1324122540395,630580.2057723502,54481.89522967136,34
8186,772.3876030264923,630890.6135458042,43697.261520211716,34
11903,1079.7404360090336,630898.6178633517,46243.65427183322,34
10508,1526.2924098784906,631062.8244581977,67276.59217065087,34
669,598.8518860416053,631074.8345070702,50229.70193996576,34
7467,3272.1324122540395,631095.8798420996,33646.85050022885,34
13223,2305.327641308141,631125.672308619,29731.115247130812,34
8969,814.1182794629115,631387.708010541,44295.928561330795,34
4876,7785.998859758548,631416.0023340776,29885.930569240558,34
8378,3272.132160492847,631421.9160768008,28141.619602397004,34
9008,1640.3389712028288,631451.6566533375,36406.22555213584,34
4300,7771.830243376004,631468.2881247632,42075.8279964671,34
5155,7785.998859758548,631470.930034426,37058.01679763283,34
4538,10143.090238659672,631515.1523552849,34604.188489298314,34
4989,7771.828984570042,631847.7428185873,42313.41189623236,34
12318,1090.7787796066118,631866.9896521606,30516.05127577143,34
2037,6939.214439708846,631869.6279260025,33821.67612803488,34
777,2307.8033349930224,631918.0368502417,38365.00459004006,34
1238,2307.802957351234,631926.7302668294,32327.59707638756,34
3414,6939.214439708846,631950.3616113886,47688.755054617715,34
11525,1079.7404360090336,631973.6911832411,41583.53440257817,34
3338,6939.214439708846,631986.6856663431,30666.953272642226,34
1452,598.8518860416053,632234.3827087013,32088.74081091911,34
8284,3272.1324122540395,632238.70347177,28312.197036955124,34
5622,4547.623343457116,632263.9335262661,34424.635930788645,34
3448,3422.676164229016,632337.3219252527,29820.720673287262,34
2687,2950.22878939898,632374.461804642,51954.0849541368,34
6747,1324.2290027865074,632382.1224641015,42656.668038669195,34
13000,2305.327641308141,632401.4065634048,35165.6958732507,34
1995,3422.676164229016,632404.3419562818,42237.649547448054,34
931,598.8518860416053,632455.1314125493,38433.48741325378,34
1210,598.8518860416053,632516.9966073065,62366.685581418584,34
3373,6939.214439708846,632533.3059365113,36519.79439730225,34
13793,2305.327641308141,632571.6915679995,41248.88497342885,34
8933,3272.1324122540395,632631.9243979374,43084.19290467577,34
562,602.4972370499821,632754.9710556967,34565.05492361171,34
4641,7785.998859758548,632863.1868199318,40126.21565180348,34
11399,1079.7404360090336,632936.4105532244,30789.053624173197,34
5041,10143.090238659672,632988.8805980999,37969.37604208336,34
13268,2305.327641308141,633036.3463944073,26614.286934970514,34
8306,814.1182794629115,633079.1673002285,38647.434954995704,34
9504,5442.816405570072,633256.8802807012,38979.55876495408,34
8917,3272.132160492847,633336.7551846835,31840.752914083674,34
9583,5442.816405570072,633346.2415153226,18413.62733916651,34
13306,517.700819750281,633347.344080796,34882.04316790762,34
5013,7771.828984570042,633432.3487595473,43891.71654975618,34
922,598.8518860416053,633447.813268363,26978.546745667627,34
9656,1640.3389712028288,633539.1469438076,54143.211682931666,34
1585,2307.802957351234,633567.6811104211,32322.716395071162,34
13315,2305.327641308141,633751.7660412856,25256.135348978158,34
13874,2305.327641308141,633885.3335766855,27100.131112406776,34
8288,3272.1324122540395,633960.3078158076,27042.425298228576,34
1460,2307.802957351234,633973.6352060733,41039.5363331859,34
5210,7785.999363280933,634002.9998740859,34497.99580174081,35
13368,2305.327641308141,634111.4895357259,23733.483076140605,35
11654,4800.8665280564455,634145.8989719831,62966.48336406441,35
5997,1324.2290027865074,634397.881810996,41676.38130884858,35
9168,5442.816405570072,634438.8448606201,32627.951111339044,35
4488,7771.828984570042,634537.2556966965,41438.495566599464,35
11916,1079.7404360090336,634565.550020233,25264.017022042895,35
1760,598.8519238057842,634586.6204134945,38319.5171334604,35
1663,598.8518860416053,634609.1353656743,38124.947392218535,35
9650,5442.816405570072,634692.5254871789,31995.703410210364,35
5225,10143.092126868612,634754.6358582308,45976.76777857647,35
7752,814.1182794629115,634902.9454476606,33270.377241934686,35
5052,10143.090238659672,634955.8999969208,19069.123228410317,35
11274,1079.7404360090336,634963.2134208815,63728.276051434266,35
13490,2305.327641308141,635051.941040211,33070.49938968524,35
11880,4800.865898653466,635148.6532861409,22704.20771731771,35
8664,814.1182794629115,635216.9423376273,37522.517874173456,35
7125,4547.623343457116,635318.8219489449,34045.10756618776,35
675,598.8518860416053,635352.2997467329,44256.080173455295,35
921,598.8518860416053,635585.6652703312,35371.231169665334,35
536,602.4972370499821,635711.5345589239,46821.2282239756,35
30,2307.802957351234,635734.9854842133,35581.15337493724,35
7119,4547.623343457116,635870.8941744205,37958.38652283807,35
2251,6939.214439708846,636265.8906632476,23445.938808857456,35
7597,3272.1324122540395,636337.8006292402,26758.204486340557,35
2188,6939.214439708846,636389.7212856896,34226.13521377579,35
7965,772.3876030264923,636552.442284005,57084.39379907818,35
899,598.8519238057842,636555.3633578924,42812.09752107807,35
7773,3272.132160492847,636567.2734222381,44848.08900401777,35
10511,5442.816405570072,636583.718537135,39517.27670447582,35
9534,1640.3389712028288,636670.9498687749,32757.81836970003,35
9801,5442.816405570072,636690.0907314536,37570.18804593949,35
6672,1324.229128667104,636704.267586947,41684.894609536335,35
1166,2307.802957351234,636715.9042900344,33111.72730482051,35
9174,5442.816405570072,636727.477552237,35879.056517925026,35
4586,7771.830243376004,636807.3525454332,37571.848226798145,35
10759,1640.3389712028288,636848.0900429338,36872.01548198571,35
12427,4800.865898653466,636893.8034173726,27088.717946926106,35
14289,2305.327641308141,636969.987601774,30681.56558678917,35
7817,3272.1324122540395,636977.7413346664,26484.911211866704,35
7122,4547.623343457116,637019.8105262407,32615.445585935893,35
10348,5442.816405570072,637051.6309009773,36817.97915901885,35
8166,772.3876030264923,637180.5644533536,49928.24201364657,35
125,598.8518860416053,637213.0202332557,43194.7876974454,35
9236,1640.3388453222326,637300.8010093952,31428.040309015683,35
10033,5442.816405570072,637467.4865779683,43377.728290454936,35
6737,1324.2290027865074,637543.409445715,49161.42841978756,35
